invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total
7319,walm038,sugar land,home and lifestyle,53,1,2022-11-14 00:00:00,17:29:00,credit card,3,0.48,53
7320,walm099,weatherford,fashion accessories,50,1,2022-12-01 00:00:00,16:04:00,credit card,6,0.18,50
7321,walm082,weslaco,home and lifestyle,62,3,2022-11-25 00:00:00,18:25:00,credit card,5,0.33,186
7322,walm074,weslaco,fashion accessories,23,2,2021-12-02 00:00:00,16:05:00,credit card,6,0.33,46
7323,walm089,southlake,home and lifestyle,26,2,2022-12-15 00:00:00,17:02:00,credit card,4,0.33,52
7324,walm082,weslaco,fashion accessories,29,3,2023-12-14 00:00:00,18:01:00,credit card,7,0.33,87
7325,walm046,temple,home and lifestyle,33,2,2023-12-03 00:00:00,18:57:00,credit card,5,0.48,66
7326,walm082,weslaco,fashion accessories,84,1,2021-11-04 00:00:00,15:33:00,credit card,6,0.33,84
7327,walm050,victoria,home and lifestyle,15,1,2023-11-22 00:00:00,15:49:00,ewallet,6,0.48,15
7328,walm056,rowlett,fashion accessories,49,1,2021-11-08 00:00:00,19:37:00,credit card,6,0.33,49
7329,walm069,rockwall,home and lifestyle,32,2,2023-12-12 00:00:00,19:08:00,credit card,3,0.33,64
7330,walm084,schertz,fashion accessories,26,1,2021-11-18 00:00:00,20:12:00,credit card,3,0.33,26
7331,walm050,victoria,home and lifestyle,40,1,2022-12-30 00:00:00,21:00:00,ewallet,6,0.48,40
7332,walm050,victoria,fashion accessories,51,3,2022-11-22 00:00:00,19:47:00,ewallet,4,0.48,153
7333,walm029,round rock,home and lifestyle,69,1,2020-12-26 00:00:00,15:07:00,credit card,4,0.48,69
7334,walm058,port arthur,fashion accessories,53,2,2021-12-19 00:00:00,19:06:00,credit card,3,0.33,106
7335,walm065,texas city,home and lifestyle,73,3,2020-11-22 00:00:00,18:11:00,credit card,3,0.33,219
7336,walm009,plano,fashion accessories,68,3,2022-11-12 00:00:00,18:33:00,credit card,4,0.48,204
7337,walm050,victoria,home and lifestyle,33,2,2022-12-11 00:00:00,15:50:00,ewallet,7,0.48,66
7338,walm025,waco,fashion accessories,27,2,2022-12-07 00:00:00,16:06:00,credit card,3,0.48,54
7339,walm029,round rock,home and lifestyle,25,1,2020-12-10 00:00:00,20:30:00,credit card,3,0.48,25
7340,walm065,texas city,fashion accessories,36,1,2020-12-31 00:00:00,20:30:00,credit card,5,0.33,36
7341,walm050,victoria,home and lifestyle,25,3,2023-12-08 00:00:00,20:25:00,ewallet,3,0.48,75
7342,walm086,rosenberg,fashion accessories,52,3,2021-12-26 00:00:00,19:18:00,credit card,7,0.33,156
7343,walm074,weslaco,home and lifestyle,24,3,2020-11-24 00:00:00,19:40:00,credit card,7,0.33,72
7344,walm099,weatherford,fashion accessories,57,1,2023-12-28 00:00:00,20:26:00,credit card,7,0.18,57
7345,walm025,waco,home and lifestyle,61,1,2020-11-11 00:00:00,18:53:00,credit card,3,0.48,61
7346,walm032,tyler,fashion accessories,40,1,2022-11-15 00:00:00,16:38:00,credit card,6,0.48,40
7347,walm055,waxahachie,home and lifestyle,47,1,2021-11-12 00:00:00,19:31:00,credit card,4,0.33,47
7348,walm075,san marcos,fashion accessories,51,1,2021-12-08 00:00:00,15:07:00,credit card,7,0.33,51
7349,walm073,seguin,home and lifestyle,20,1,2021-11-17 00:00:00,19:12:00,credit card,4,0.33,20
7350,walm075,san marcos,fashion accessories,81,2,2023-12-28 00:00:00,18:20:00,credit card,3,0.33,162
7351,walm089,southlake,home and lifestyle,79,1,2022-12-18 00:00:00,16:42:00,credit card,7,0.33,79
7352,walm073,seguin,fashion accessories,15,1,2022-11-01 00:00:00,17:09:00,credit card,3,0.33,15
7353,walm029,round rock,home and lifestyle,45,3,2020-11-08 00:00:00,20:13:00,credit card,4,0.48,135
7354,walm046,temple,fashion accessories,64,1,2022-12-21 00:00:00,20:02:00,credit card,7,0.48,64
7355,walm003,san antonio,home and lifestyle,67,3,2022-12-14 00:00:00,19:27:00,credit card,7,0.48,201
7356,walm073,seguin,fashion accessories,35,2,2020-12-05 00:00:00,17:34:00,credit card,7,0.33,70
7357,walm075,san marcos,home and lifestyle,44,3,2021-11-09 00:00:00,20:45:00,credit card,4,0.33,132
7358,walm038,sugar land,fashion accessories,63,2,2023-11-29 00:00:00,15:52:00,credit card,7,0.48,126
7359,walm069,rockwall,home and lifestyle,62,1,2022-12-19 00:00:00,20:59:00,credit card,5,0.33,62
7360,walm058,port arthur,fashion accessories,29,1,2020-11-28 00:00:00,20:20:00,credit card,5,0.33,29
7361,walm099,weatherford,home and lifestyle,61,3,2020-11-01 00:00:00,17:58:00,credit card,3,0.18,183
7362,walm084,schertz,fashion accessories,37,2,2021-11-12 00:00:00,16:44:00,credit card,5,0.33,74
7363,walm009,plano,home and lifestyle,36,1,2023-11-18 00:00:00,17:26:00,credit card,3,0.48,36
7364,walm084,schertz,fashion accessories,18,3,2020-11-06 00:00:00,15:34:00,credit card,5,0.33,54
7365,walm055,waxahachie,home and lifestyle,78,3,2023-12-13 00:00:00,18:11:00,credit card,3,0.33,234
7366,walm046,temple,fashion accessories,75,2,2021-12-02 00:00:00,20:01:00,credit card,7,0.48,150
7367,walm003,san antonio,home and lifestyle,68,2,2021-12-27 00:00:00,17:56:00,credit card,4,0.48,136
7368,walm029,round rock,fashion accessories,57,2,2022-11-13 00:00:00,17:39:00,credit card,3,0.48,114
7369,walm075,san marcos,home and lifestyle,82,2,2020-11-20 00:00:00,17:20:00,credit card,7,0.33,164
7370,walm029,round rock,fashion accessories,59,3,2022-12-04 00:00:00,18:52:00,credit card,4,0.48,177
7371,walm087,waxahachie,home and lifestyle,61,2,2021-11-03 00:00:00,15:07:00,credit card,7,0.33,122
7372,walm065,texas city,fashion accessories,61,3,2023-12-11 00:00:00,19:50:00,credit card,7,0.33,183
7373,walm087,waxahachie,home and lifestyle,68,1,2021-11-16 00:00:00,18:02:00,credit card,3,0.33,68
7374,walm084,schertz,fashion accessories,37,1,2020-11-08 00:00:00,15:52:00,credit card,4,0.33,37
7375,walm029,round rock,home and lifestyle,39,1,2022-11-14 00:00:00,16:31:00,credit card,6,0.48,39
7376,walm073,seguin,fashion accessories,69,1,2021-11-28 00:00:00,20:57:00,credit card,7,0.33,69
7377,walm035,san angelo,home and lifestyle,55,3,2020-12-21 00:00:00,18:24:00,credit card,7,0.48,165
7378,walm058,port arthur,fashion accessories,18,2,2022-11-13 00:00:00,18:24:00,credit card,6,0.33,36
7379,walm058,port arthur,home and lifestyle,30,1,2021-12-15 00:00:00,15:36:00,credit card,7,0.33,30
7380,walm099,weatherford,fashion accessories,20,3,2023-12-26 00:00:00,20:23:00,credit card,4,0.18,60
7381,walm075,san marcos,home and lifestyle,46,2,2023-11-04 00:00:00,19:56:00,credit card,3,0.33,92
7382,walm086,rosenberg,fashion accessories,43,2,2023-11-24 00:00:00,19:07:00,credit card,3,0.33,86
7383,walm074,weslaco,home and lifestyle,51,1,2021-11-10 00:00:00,16:07:00,credit card,3,0.33,51
7384,walm030,richardson,fashion accessories,65,1,2023-11-02 00:00:00,19:46:00,credit card,4,0.48,65
7385,walm075,san marcos,home and lifestyle,78,1,2020-11-12 00:00:00,19:46:00,credit card,4,0.33,78
7386,walm003,san antonio,fashion accessories,76,3,2020-12-12 00:00:00,19:55:00,credit card,6,0.48,228
7387,walm074,weslaco,home and lifestyle,82,2,2020-12-26 00:00:00,16:35:00,credit card,4,0.33,164
7388,walm087,waxahachie,fashion accessories,21,1,2022-12-08 00:00:00,18:40:00,credit card,4,0.33,21
7389,walm089,southlake,home and lifestyle,36,2,2021-12-18 00:00:00,16:45:00,credit card,6,0.33,72
7390,walm032,tyler,fashion accessories,22,1,2023-12-30 00:00:00,17:57:00,credit card,7,0.48,22
7391,walm084,schertz,home and lifestyle,70,1,2021-11-18 00:00:00,17:31:00,credit card,4,0.33,70
7392,walm086,rosenberg,fashion accessories,40,3,2022-12-15 00:00:00,15:16:00,credit card,7,0.33,120
7393,walm054,sherman,home and lifestyle,83,2,2023-11-15 00:00:00,19:04:00,credit card,5,0.21,166
7394,walm084,schertz,fashion accessories,64,3,2020-12-09 00:00:00,15:18:00,credit card,5,0.33,192
7395,walm065,texas city,home and lifestyle,78,3,2022-12-16 00:00:00,16:11:00,credit card,4,0.33,234
7396,walm050,victoria,fashion accessories,16,3,2022-11-27 00:00:00,19:02:00,ewallet,5,0.48,48
7397,walm003,san antonio,home and lifestyle,67,2,2022-11-06 00:00:00,19:54:00,credit card,7,0.48,134
7398,walm056,rowlett,fashion accessories,19,1,2023-11-22 00:00:00,19:24:00,credit card,5,0.33,19
7399,walm025,waco,home and lifestyle,56,1,2020-12-28 00:00:00,15:16:00,credit card,4,0.48,56
7400,walm074,weslaco,fashion accessories,32,3,2020-12-19 00:00:00,17:56:00,credit card,6,0.33,96
7401,walm035,san angelo,home and lifestyle,79,1,2020-12-08 00:00:00,15:31:00,credit card,6,0.48,79
7402,walm075,san marcos,fashion accessories,54,3,2023-12-29 00:00:00,16:49:00,credit card,3,0.33,162
7403,walm089,southlake,home and lifestyle,42,2,2020-12-17 00:00:00,17:33:00,credit card,6,0.33,84
7404,walm025,waco,fashion accessories,38,2,2023-11-16 00:00:00,20:39:00,credit card,4,0.48,76
7405,walm065,texas city,home and lifestyle,56,1,2023-12-31 00:00:00,15:15:00,credit card,7,0.33,56
7406,walm030,richardson,fashion accessories,20,1,2020-11-08 00:00:00,18:28:00,credit card,5,0.48,20
7407,walm055,waxahachie,home and lifestyle,42,1,2022-12-16 00:00:00,15:42:00,credit card,7,0.33,42
7408,walm089,southlake,fashion accessories,37,3,2023-12-02 00:00:00,19:58:00,credit card,3,0.33,111
7409,walm029,round rock,home and lifestyle,82,1,2022-11-19 00:00:00,17:15:00,credit card,4,0.48,82
7410,walm054,sherman,fashion accessories,64,2,2020-11-05 00:00:00,17:17:00,credit card,5,0.21,128
7411,walm069,rockwall,home and lifestyle,31,2,2021-11-06 00:00:00,18:44:00,credit card,6,0.33,62
7412,walm032,tyler,fashion accessories,57,1,2022-12-15 00:00:00,18:22:00,credit card,6,0.48,57
7413,walm084,schertz,home and lifestyle,22,3,2020-11-04 00:00:00,19:45:00,credit card,4,0.33,66
7414,walm038,sugar land,fashion accessories,25,1,2021-11-28 00:00:00,15:04:00,credit card,5,0.48,25
7415,walm030,richardson,home and lifestyle,47,3,2022-12-04 00:00:00,15:42:00,credit card,7,0.48,141
7416,walm046,temple,fashion accessories,70,3,2022-12-15 00:00:00,18:05:00,credit card,7,0.48,210
7417,walm074,weslaco,home and lifestyle,70,1,2020-11-22 00:00:00,16:28:00,credit card,3,0.33,70
7418,walm030,richardson,fashion accessories,15,1,2021-11-04 00:00:00,18:18:00,credit card,3,0.48,15
7419,walm089,southlake,home and lifestyle,82,1,2022-11-04 00:00:00,20:46:00,credit card,7,0.33,82
7420,walm054,sherman,fashion accessories,41,2,2020-12-30 00:00:00,15:29:00,credit card,7,0.21,82
7421,walm099,weatherford,home and lifestyle,67,2,2022-11-03 00:00:00,20:52:00,credit card,3,0.18,134
7422,walm032,tyler,fashion accessories,81,2,2021-12-27 00:00:00,18:04:00,credit card,5,0.48,162
7423,walm035,san angelo,home and lifestyle,45,2,2022-12-16 00:00:00,17:52:00,credit card,3,0.48,90
7424,walm035,san angelo,fashion accessories,83,2,2021-11-30 00:00:00,18:31:00,credit card,5,0.48,166
7425,walm055,waxahachie,home and lifestyle,83,3,2020-12-26 00:00:00,17:53:00,credit card,3,0.33,249
7426,walm029,round rock,fashion accessories,83,1,2022-12-02 00:00:00,15:40:00,credit card,3,0.48,83
7427,walm086,rosenberg,home and lifestyle,57,2,2022-12-30 00:00:00,17:06:00,credit card,6,0.33,114
7428,walm050,victoria,fashion accessories,72,2,2021-11-13 00:00:00,19:46:00,ewallet,3,0.48,144
7429,walm058,port arthur,home and lifestyle,48,2,2022-11-08 00:00:00,19:28:00,credit card,4,0.33,96
7430,walm074,weslaco,fashion accessories,83,1,2022-11-18 00:00:00,17:39:00,credit card,5,0.33,83
7431,walm009,plano,home and lifestyle,30,1,2020-11-17 00:00:00,19:38:00,credit card,3,0.48,30
7432,walm055,waxahachie,fashion accessories,73,2,2020-12-11 00:00:00,16:46:00,credit card,4,0.33,146
7433,walm086,rosenberg,home and lifestyle,29,3,2023-12-26 00:00:00,16:08:00,credit card,3,0.33,87
7434,walm082,weslaco,fashion accessories,66,1,2023-11-30 00:00:00,20:42:00,credit card,6,0.33,66
7435,walm089,southlake,home and lifestyle,37,2,2021-11-18 00:00:00,15:54:00,credit card,7,0.33,74
7436,walm003,san antonio,fashion accessories,45,1,2021-11-07 00:00:00,17:39:00,credit card,5,0.48,45
7437,walm056,rowlett,home and lifestyle,51,2,2023-11-27 00:00:00,17:06:00,credit card,4,0.33,102
7438,walm084,schertz,fashion accessories,16,3,2023-11-23 00:00:00,18:36:00,credit card,7,0.33,48
7439,walm046,temple,home and lifestyle,58,1,2023-11-05 00:00:00,18:40:00,credit card,4,0.48,58
7440,walm065,texas city,fashion accessories,72,1,2023-12-23 00:00:00,16:26:00,credit card,4,0.33,72
7441,walm086,rosenberg,home and lifestyle,50,3,2020-12-09 00:00:00,17:08:00,credit card,3,0.33,150
7442,walm035,san angelo,fashion accessories,23,1,2021-12-24 00:00:00,20:38:00,credit card,6,0.48,23
7443,walm003,san antonio,home and lifestyle,36,2,2020-11-02 00:00:00,17:12:00,credit card,7,0.48,72
7444,walm055,waxahachie,fashion accessories,26,3,2020-12-04 00:00:00,19:33:00,credit card,6,0.33,78
7445,walm029,round rock,home and lifestyle,53,3,2023-11-09 00:00:00,17:19:00,credit card,3,0.48,159
7446,walm065,texas city,fashion accessories,25,3,2023-11-28 00:00:00,17:45:00,credit card,7,0.33,75
7447,walm025,waco,home and lifestyle,52,1,2022-12-22 00:00:00,20:26:00,credit card,4,0.48,52
7448,walm086,rosenberg,fashion accessories,71,1,2023-11-19 00:00:00,16:23:00,credit card,6,0.33,71
7449,walm038,sugar land,home and lifestyle,26,3,2020-12-17 00:00:00,15:27:00,credit card,3,0.48,78
7450,walm089,southlake,fashion accessories,44,2,2021-12-31 00:00:00,18:05:00,credit card,5,0.33,88
7451,walm054,sherman,home and lifestyle,48,1,2022-11-14 00:00:00,17:55:00,credit card,4,0.21,48
7452,walm030,richardson,fashion accessories,63,2,2023-12-02 00:00:00,19:17:00,credit card,4,0.48,126
7453,walm082,weslaco,home and lifestyle,50,2,2023-12-14 00:00:00,16:45:00,credit card,5,0.33,100
7454,walm065,texas city,fashion accessories,53,2,2022-12-08 00:00:00,15:33:00,credit card,6,0.33,106
7455,walm065,texas city,home and lifestyle,77,3,2021-12-18 00:00:00,16:28:00,credit card,7,0.33,231
7456,walm050,victoria,fashion accessories,47,2,2022-11-27 00:00:00,19:01:00,ewallet,6,0.48,94
7457,walm084,schertz,home and lifestyle,33,2,2023-12-01 00:00:00,18:20:00,credit card,7,0.33,66
7458,walm073,seguin,fashion accessories,54,3,2020-12-15 00:00:00,16:39:00,credit card,5,0.33,162
7459,walm038,sugar land,home and lifestyle,53,1,2020-12-10 00:00:00,17:26:00,credit card,3,0.48,53
7460,walm082,weslaco,fashion accessories,34,2,2023-12-22 00:00:00,18:22:00,credit card,5,0.33,68
7461,walm038,sugar land,home and lifestyle,80,3,2022-11-17 00:00:00,17:44:00,credit card,4,0.48,240
7462,walm075,san marcos,fashion accessories,77,2,2022-12-04 00:00:00,16:24:00,credit card,6,0.33,154
7463,walm009,plano,home and lifestyle,57,2,2021-12-05 00:00:00,17:41:00,credit card,4,0.48,114
7464,walm030,richardson,fashion accessories,60,1,2021-11-08 00:00:00,19:42:00,credit card,5,0.48,60
7465,walm074,weslaco,home and lifestyle,74,2,2021-12-26 00:00:00,16:32:00,credit card,3,0.33,148
7466,walm038,sugar land,fashion accessories,34,2,2022-11-27 00:00:00,15:34:00,credit card,4,0.48,68
7467,walm046,temple,home and lifestyle,32,1,2022-12-24 00:00:00,18:10:00,credit card,4,0.48,32
7468,walm084,schertz,fashion accessories,77,2,2021-12-13 00:00:00,19:03:00,credit card,5,0.33,154
7469,walm038,sugar land,home and lifestyle,51,2,2023-12-01 00:00:00,15:37:00,credit card,6,0.48,102
7470,walm055,waxahachie,fashion accessories,55,1,2020-11-15 00:00:00,16:56:00,credit card,7,0.33,55
7471,walm038,sugar land,home and lifestyle,49,1,2023-11-08 00:00:00,16:35:00,credit card,5,0.48,49
7472,walm029,round rock,fashion accessories,81,1,2020-11-24 00:00:00,16:30:00,credit card,3,0.48,81
7473,walm087,waxahachie,home and lifestyle,55,2,2020-12-31 00:00:00,20:46:00,credit card,4,0.33,110
7474,walm035,san angelo,fashion accessories,44,3,2022-11-23 00:00:00,18:42:00,credit card,3,0.48,132
7475,walm069,rockwall,home and lifestyle,69,2,2020-12-25 00:00:00,20:04:00,credit card,5,0.33,138
7476,walm054,sherman,fashion accessories,51,2,2020-12-31 00:00:00,20:36:00,credit card,7,0.21,102
7477,walm055,waxahachie,home and lifestyle,78,1,2021-12-23 00:00:00,18:47:00,credit card,7,0.33,78
7478,walm075,san marcos,fashion accessories,45,1,2021-11-14 00:00:00,18:39:00,credit card,7,0.33,45
7479,walm035,san angelo,home and lifestyle,85,3,2021-11-25 00:00:00,17:14:00,credit card,5,0.48,255
7480,walm038,sugar land,fashion accessories,21,1,2023-11-03 00:00:00,16:13:00,credit card,7,0.48,21
7481,walm065,texas city,home and lifestyle,65,3,2023-12-10 00:00:00,15:45:00,credit card,4,0.33,195
7482,walm050,victoria,fashion accessories,68,3,2020-12-29 00:00:00,15:13:00,ewallet,7,0.48,204
7483,walm003,san antonio,home and lifestyle,51,2,2022-12-15 00:00:00,15:22:00,credit card,5,0.48,102
7484,walm065,texas city,fashion accessories,79,3,2020-12-18 00:00:00,20:27:00,credit card,4,0.33,237
7485,walm009,plano,home and lifestyle,50,3,2023-11-16 00:00:00,16:21:00,credit card,3,0.48,150
7486,walm032,tyler,fashion accessories,16,1,2021-11-04 00:00:00,16:55:00,credit card,6,0.48,16
7487,walm054,sherman,home and lifestyle,35,2,2021-12-02 00:00:00,18:34:00,credit card,4,0.21,70
7488,walm058,port arthur,fashion accessories,72,3,2022-11-20 00:00:00,15:26:00,credit card,5,0.33,216
7489,walm069,rockwall,home and lifestyle,33,3,2023-12-26 00:00:00,15:43:00,credit card,4,0.33,99
7490,walm009,plano,fashion accessories,20,3,2023-12-07 00:00:00,19:51:00,credit card,3,0.48,60
7491,walm054,sherman,home and lifestyle,77,1,2020-11-18 00:00:00,16:13:00,credit card,5,0.21,77
7492,walm058,port arthur,fashion accessories,24,3,2020-12-31 00:00:00,17:08:00,credit card,5,0.33,72
7493,walm087,waxahachie,home and lifestyle,18,2,2023-11-27 00:00:00,16:19:00,credit card,7,0.33,36
7494,walm087,waxahachie,fashion accessories,27,1,2022-11-29 00:00:00,19:38:00,credit card,5,0.33,27
7495,walm025,waco,home and lifestyle,19,2,2021-12-01 00:00:00,17:56:00,credit card,4,0.48,38
7496,walm074,weslaco,fashion accessories,26,1,2022-11-30 00:00:00,19:56:00,credit card,5,0.33,26
7497,walm058,port arthur,home and lifestyle,37,2,2022-11-28 00:00:00,15:12:00,credit card,3,0.33,74
7498,walm086,rosenberg,fashion accessories,84,3,2021-11-04 00:00:00,17:33:00,credit card,3,0.33,252
7499,walm087,waxahachie,home and lifestyle,31,1,2020-11-04 00:00:00,17:39:00,credit card,5,0.33,31
7500,walm046,temple,fashion accessories,39,3,2023-11-23 00:00:00,20:08:00,credit card,6,0.48,117
7501,walm029,round rock,home and lifestyle,48,1,2022-11-04 00:00:00,18:11:00,credit card,3,0.48,48
7502,walm035,san angelo,fashion accessories,49,3,2023-12-21 00:00:00,17:16:00,credit card,5,0.48,147
7503,walm029,round rock,home and lifestyle,43,2,2021-11-25 00:00:00,20:29:00,credit card,6,0.48,86
7504,walm046,temple,fashion accessories,49,3,2020-11-24 00:00:00,19:56:00,credit card,7,0.48,147
7505,walm025,waco,home and lifestyle,61,1,2021-11-16 00:00:00,16:18:00,credit card,7,0.48,61
7506,walm082,weslaco,fashion accessories,34,2,2020-11-18 00:00:00,16:47:00,credit card,3,0.33,68
7507,walm029,round rock,home and lifestyle,40,3,2022-12-17 00:00:00,16:10:00,credit card,5,0.48,120
7508,walm038,sugar land,fashion accessories,49,1,2023-11-29 00:00:00,19:46:00,credit card,7,0.48,49
7509,walm029,round rock,home and lifestyle,70,2,2022-11-28 00:00:00,15:32:00,credit card,3,0.48,140
7510,walm055,waxahachie,fashion accessories,34,2,2023-12-01 00:00:00,16:55:00,credit card,5,0.33,68
7511,walm030,richardson,home and lifestyle,74,1,2022-12-25 00:00:00,19:17:00,credit card,4,0.48,74
7512,walm054,sherman,fashion accessories,47,3,2020-11-03 00:00:00,16:26:00,credit card,6,0.21,141
7513,walm054,sherman,home and lifestyle,72,3,2022-11-02 00:00:00,20:46:00,credit card,6,0.21,216
7514,walm032,tyler,fashion accessories,64,3,2020-11-21 00:00:00,15:17:00,credit card,7,0.48,192
7515,walm069,rockwall,home and lifestyle,84,2,2023-12-30 00:00:00,18:25:00,credit card,3,0.33,168
7516,walm050,victoria,fashion accessories,72,2,2021-11-26 00:00:00,20:22:00,ewallet,5,0.48,144
7517,walm035,san angelo,home and lifestyle,46,1,2022-12-27 00:00:00,18:57:00,credit card,6,0.48,46
7518,walm054,sherman,fashion accessories,15,3,2020-11-26 00:00:00,20:26:00,credit card,3,0.21,45
7519,walm075,san marcos,home and lifestyle,63,3,2021-12-19 00:00:00,16:36:00,credit card,5,0.33,189
7520,walm025,waco,fashion accessories,84,1,2020-12-25 00:00:00,19:02:00,credit card,7,0.48,84
7521,walm035,san angelo,home and lifestyle,24,1,2023-11-24 00:00:00,18:39:00,credit card,6,0.48,24
7522,walm086,rosenberg,fashion accessories,84,3,2020-12-24 00:00:00,16:02:00,credit card,6,0.33,252
7523,walm065,texas city,home and lifestyle,85,2,2021-11-13 00:00:00,19:25:00,credit card,7,0.33,170
7524,walm089,southlake,fashion accessories,54,3,2021-11-25 00:00:00,16:43:00,credit card,5,0.33,162
7525,walm073,seguin,home and lifestyle,53,3,2020-12-23 00:00:00,15:55:00,credit card,6,0.33,159
7526,walm086,rosenberg,fashion accessories,63,3,2021-12-25 00:00:00,18:14:00,credit card,6,0.33,189
7527,walm003,san antonio,home and lifestyle,36,2,2021-12-16 00:00:00,16:48:00,credit card,6,0.48,72
7528,walm050,victoria,fashion accessories,54,2,2022-11-26 00:00:00,18:10:00,ewallet,7,0.48,108
7529,walm038,sugar land,home and lifestyle,84,2,2020-12-06 00:00:00,16:26:00,credit card,3,0.48,168
7530,walm046,temple,fashion accessories,44,3,2023-11-16 00:00:00,16:27:00,credit card,3,0.48,132
7531,walm050,victoria,home and lifestyle,21,2,2020-11-13 00:00:00,16:26:00,ewallet,3,0.48,42
7532,walm065,texas city,fashion accessories,59,2,2022-12-23 00:00:00,19:56:00,credit card,3,0.33,118
7533,walm075,san marcos,home and lifestyle,64,3,2020-12-15 00:00:00,17:47:00,credit card,3,0.33,192
7534,walm055,waxahachie,fashion accessories,52,1,2021-11-26 00:00:00,19:07:00,credit card,5,0.33,52
7535,walm029,round rock,home and lifestyle,27,3,2020-11-25 00:00:00,15:48:00,credit card,7,0.48,81
7536,walm030,richardson,fashion accessories,16,3,2021-11-08 00:00:00,17:29:00,credit card,5,0.48,48
7537,walm069,rockwall,home and lifestyle,79,3,2022-11-12 00:00:00,16:38:00,credit card,6,0.33,237
7538,walm054,sherman,fashion accessories,34,3,2023-12-16 00:00:00,15:11:00,credit card,5,0.21,102
7539,walm073,seguin,home and lifestyle,83,2,2020-11-27 00:00:00,19:33:00,credit card,3,0.33,166
7540,walm082,weslaco,fashion accessories,23,1,2023-11-16 00:00:00,16:23:00,credit card,7,0.33,23
7541,walm069,rockwall,home and lifestyle,48,3,2022-11-09 00:00:00,19:49:00,credit card,4,0.33,144
7542,walm038,sugar land,fashion accessories,44,2,2021-12-24 00:00:00,15:04:00,credit card,4,0.48,88
7543,walm038,sugar land,home and lifestyle,44,3,2020-11-25 00:00:00,20:32:00,credit card,4,0.48,132
7544,walm038,sugar land,fashion accessories,69,2,2022-12-20 00:00:00,17:05:00,credit card,7,0.48,138
7545,walm050,victoria,home and lifestyle,66,1,2021-11-23 00:00:00,16:40:00,ewallet,5,0.48,66
7546,walm086,rosenberg,fashion accessories,46,1,2021-12-30 00:00:00,17:17:00,credit card,6,0.33,46
7547,walm086,rosenberg,home and lifestyle,16,3,2020-12-01 00:00:00,18:47:00,credit card,3,0.33,48
7548,walm073,seguin,fashion accessories,66,3,2020-12-10 00:00:00,17:33:00,credit card,4,0.33,198
7549,walm030,richardson,home and lifestyle,47,3,2021-12-14 00:00:00,19:25:00,credit card,6,0.48,141
7550,walm055,waxahachie,fashion accessories,75,3,2022-12-20 00:00:00,18:49:00,credit card,7,0.33,225
7551,walm025,waco,home and lifestyle,66,1,2021-11-11 00:00:00,15:25:00,credit card,3,0.48,66
7552,walm082,weslaco,fashion accessories,78,1,2020-11-03 00:00:00,17:21:00,credit card,3,0.33,78
7553,walm082,weslaco,home and lifestyle,62,1,2021-12-06 00:00:00,18:06:00,credit card,4,0.33,62
7554,walm084,schertz,fashion accessories,15,1,2020-12-01 00:00:00,18:21:00,credit card,7,0.33,15
7555,walm075,san marcos,home and lifestyle,52,3,2020-12-27 00:00:00,15:59:00,credit card,6,0.33,156
7556,walm089,southlake,fashion accessories,46,2,2021-11-01 00:00:00,17:07:00,credit card,7,0.33,92
7557,walm082,weslaco,home and lifestyle,83,1,2021-12-08 00:00:00,17:11:00,credit card,3,0.33,83
7558,walm099,weatherford,fashion accessories,81,2,2022-12-09 00:00:00,18:23:00,credit card,3,0.18,162
7559,walm056,rowlett,home and lifestyle,55,2,2020-11-22 00:00:00,19:35:00,credit card,4,0.33,110
7560,walm074,weslaco,fashion accessories,38,2,2021-12-15 00:00:00,17:33:00,credit card,7,0.33,76
7561,walm046,temple,home and lifestyle,50,2,2022-12-18 00:00:00,15:34:00,credit card,3,0.48,100
7562,walm075,san marcos,fashion accessories,79,3,2022-11-04 00:00:00,16:02:00,credit card,4,0.33,237
7563,walm087,waxahachie,home and lifestyle,75,1,2023-12-30 00:00:00,17:30:00,credit card,3,0.33,75
7564,walm029,round rock,fashion accessories,61,3,2023-12-06 00:00:00,19:31:00,credit card,4,0.48,183
7565,walm050,victoria,home and lifestyle,40,1,2021-12-13 00:00:00,17:13:00,ewallet,5,0.48,40
7566,walm035,san angelo,fashion accessories,37,2,2023-11-24 00:00:00,18:02:00,credit card,4,0.48,74
7567,walm065,texas city,home and lifestyle,85,3,2022-11-03 00:00:00,20:22:00,credit card,4,0.33,255
7568,walm009,plano,fashion accessories,15,2,2021-11-05 00:00:00,20:40:00,credit card,6,0.48,30
7569,walm032,tyler,home and lifestyle,81,3,2023-11-16 00:00:00,17:38:00,credit card,6,0.48,243
7570,walm084,schertz,fashion accessories,66,1,2023-12-06 00:00:00,19:46:00,credit card,6,0.33,66
7571,walm009,plano,home and lifestyle,17,2,2020-12-08 00:00:00,17:28:00,credit card,4,0.48,34
7572,walm089,southlake,fashion accessories,33,1,2022-12-20 00:00:00,20:02:00,credit card,6,0.33,33
7573,walm082,weslaco,home and lifestyle,51,1,2020-11-26 00:00:00,15:33:00,credit card,4,0.33,51
7574,walm084,schertz,fashion accessories,23,2,2023-12-21 00:00:00,19:11:00,credit card,7,0.33,46
7575,walm084,schertz,home and lifestyle,50,2,2022-11-30 00:00:00,18:39:00,credit card,4,0.33,100
7576,walm029,round rock,fashion accessories,67,3,2023-11-04 00:00:00,19:21:00,credit card,5,0.48,201
